,q,I,sigma
1196,0.8513496559999998,0.00037751019000000635,9.83324449999978e-06
1197,0.852061486,0.0003015348199999976,8.014145000000052e-06
1198,0.8527733170000003,0.0003101820849999992,8.666996000000196e-06
1199,0.8534851480000004,0.00029595252500001085,8.313467999999675e-06
1200,0.8541969789999998,0.00030330820999999175,8.429588499999936e-06
1201,0.8549088099999997,0.00038256932500000534,1.06883549999999e-05
1202,0.8556206399999999,0.0003751923850000005,9.81635350000027e-06
1203,0.856332471,0.0003398630799999955,9.33351349999994e-06
1204,0.857044302,0.0003085772699999989,8.22337850000035e-06
1205,0.857756133,0.0003241815299999881,8.490004000000304e-06
1206,0.8584679640000002,0.0002658044049999933,7.011486500000134e-06
1207,0.8591797949999996,0.00033741119999999153,8.786931499999524e-06
1208,0.8598916249999998,0.00028344098499999415,7.64506200000032e-06
1209,0.860603456,0.00028987922500000457,7.797656999999902e-06
1210,0.861315287,0.0002812958350000144,7.5608840000003594e-06
1211,0.8620271180000001,0.0003350405349999905,8.987696999999614e-06
1212,0.8627389490000003,0.00036421557499999313,9.576794500000367e-06
1213,0.8634507790000004,0.00030495322499998756,8.131338000000364e-06
1214,0.8641626099999998,0.0002610729000000131,6.914376000000024e-06
1215,0.8648744409999998,0.0002001963450000005,5.235208000000172e-06
1216,0.865586272,0.0003178767199999988,8.546754499999705e-06
1217,0.8662981029999999,0.00031993582999999964,8.513469499999999e-06
1218,0.8670099340000001,0.0003553494549999939,9.38785999999984e-06
1219,0.867721764,0.0002873450700000002,7.5653479999996526e-06
1220,0.8684335949999996,0.0003391975649999976,8.86949800000007e-06
1221,0.8691454259999997,0.0002146910299999985,5.591013000000268e-06
1222,0.8698572569999998,0.00030046198999999357,7.99691849999993e-06
1223,0.8705690880000001,0.00021546157500001994,5.737187999999699e-06
1224,0.8712809179999998,0.0002760156549999962,7.290241000000412e-06
1225,0.8719927490000001,0.00037649547999998867,9.887054499999656e-06
1226,0.8727045800000003,0.0002632268749999944,6.990537000000144e-06
1227,0.8734164109999997,0.00023001055500000006,5.879118500000044e-06
1228,0.8741282419999999,0.0002798089099999984,7.496968500000098e-06
1229,0.8748400729999999,0.00031630919499999605,8.258327999999693e-06
1230,0.8755519030000001,0.0002633495599999938,6.807594999999958e-06
1231,0.8762637339999999,0.00020761742000001415,5.38408550000008e-06
1232,0.8769755650000002,0.0003322662400000037,8.725879499999964e-06
1233,0.8776873960000001,0.00039175183999999585,1.0223656499999722e-05
1234,0.8783992269999997,0.00030415475500000094,8.141921500000142e-06
1235,0.8791110569999997,0.00039574548999999487,1.0481590000000363e-05
1236,0.8798228879999999,0.0003792162949999983,9.894746499999711e-06
1237,0.8805347190000001,0.0002814345549999944,7.502278000000133e-06
1238,0.88124655,0.0003357649749999997,8.975875500000013e-06
1239,0.8819583810000001,0.00029357779499999265,7.762713999999666e-06
1240,0.8826702110000003,0.00025190347999999585,6.652079999999467e-06
1241,0.8833820420000004,0.0002230146200000102,5.945037500000323e-06
1242,0.884093873,0.000292848775,7.5136959999998285e-06
1243,0.8848057039999999,0.0004027122950000031,1.0566662000000004e-05
1244,0.885517535,0.00040676829999999886,1.073062949999968e-05
1245,0.886229366,0.0002257232800000064,5.893284000000037e-06
1246,0.8869411960000002,0.0002716613399999998,7.1087284999999355e-06
1247,0.8876530270000001,0.0002728834850000139,7.137140500000248e-06
1248,0.8883648579999995,0.00028778853999999326,7.525307999999616e-06
1249,0.8890766889999998,0.0003721054199999907,9.668164500000213e-06
1250,0.88978852,0.00036297132500000273,9.620682999999988e-06
1251,0.8905003500000002,0.00029710259000002154,7.738821499999942e-06
1252,0.891212181,0.00037970370999999836,9.783910000000237e-06
1253,0.8919240120000003,0.00023411957999999733,6.18580099999975e-06
1254,0.8926358430000004,0.00029157905500001857,7.697029000000187e-06
1255,0.8933476739999998,0.0003868772549999941,1.0269403499999939e-05
1256,0.8940595049999999,0.0003047095049999865,8.13911849999985e-06
1257,0.8947713350000001,0.0002369030550000012,6.1835155000002084e-06
1258,0.8954831659999997,0.0003182360349999955,8.469301000000196e-06
1259,0.8961949969999999,0.000316650254999995,8.48977699999991e-06
1260,0.896906828,0.00026742915000000506,7.1326079999999275e-06
1261,0.8976186590000003,0.0002711070800000062,7.075370499999871e-06
1262,0.8983304889999996,0.00027441617500000015,6.988272500000085e-06
1263,0.8990423199999997,0.00026300641999999624,6.835678499999848e-06
1264,0.899754151,0.00028399712499999064,7.538874999999615e-06
1265,0.900465982,0.00024805616000000974,6.523260000000294e-06
1266,0.9011778130000001,0.00027155869000000665,7.156447999999644e-06
1267,0.9018896440000003,0.0003788836599999956,1.0160783999999846e-05
1268,0.9026014740000005,0.00026060315500000403,6.801023500000412e-06
1269,0.9033133049999998,0.0003348756699999983,8.729193500000383e-06
1270,0.9040251359999999,0.00028520624000000216,7.382815499999999e-06
1271,0.9047369670000002,0.00031021327999998516,7.872371499999947e-06
1272,0.9054487979999998,0.0003248175200000203,8.545208500000028e-06
1273,0.906160628,0.00031535039500001083,8.107797999999666e-06
1274,0.906872459,0.00034469366500000653,8.975737000000133e-06
1275,0.9075842899999994,0.000276374110000005,7.4414350000001715e-06
1276,0.9082961209999997,0.0038988279850000057,0.003333629476
1277,0.9090079519999998,0.0002794034099999898,7.442486500000307e-06
1278,0.909719782,0.000334201225000004,8.74522949999984e-06
1279,0.9104316129999999,0.0003793989349999971,9.858864999999755e-06
1280,0.9111434440000001,0.00035871345499999263,9.294885499999683e-06
1281,0.9118552750000003,0.0003180249350000011,8.093103500000053e-06
